83,80,79,79,83,80,86,86,84,91,85,83,84,78,76,76,77,84,84,82,91,89,85,82,76,82,81,79,79,77,84,86,80,83,80,75,81,82,74,74,77,78,83,84,77,77,81,77,80,81,79,80,78,77,76,75,72,75,75,69,74,78,76,76
76,74,69,69,67,68,69,71,85,81,76,86,83,77,80,77,74,70,69,78,78,75,74,77,78,81,80,74,75,77,75,73,74,74,64,66,75,75,78,75,75,77,79,80,76,71,69,72,75,75,75,70,73,74,72,75,73,74,73,71,73,78,79,75
76,73,75,77,75,79,78,80,75,73,79,75,74,75,78,84,82,75,74,76,75,72,74,77,73,74,75,73,75,78,83,76,72,76,79,80,73,69,71,64,67,73,74,72,70,70,70,72,72,73,74,64,67,72,71,75,73,73,72,71,70,65,67,68
68,66,66,70,64,68,73,71,73,69,70,74,71,65,66,69,67,69,68,72,73,66,69,72,74,70,66,68,68,69,71,71,64,62,67,72,71,72,70,71,68,59,59,61,61,67,66,61,65,63,66,73,67,68,68,67,68,67,63,58,62,61,62,62
51,55,59,54,55,58,60,60,61,57,53,55,59,57,48,53,59,54,55,55,57,57,58,59,57,59,58,58,58,61,66,64,62,56,53,55,53,58,60,58,57,53,56,63,59,52,59,59,56,60,57,58,57,52,50,50,51,50,55,56,53,52,50,52
56,54,56,60,55,57,59,58,56,57,60,55,54,55,55,52,53,60,54,52,58,59,54,55,58,56,60,59,55,57,59,57,59,62,60,61,62,64,63,63,70,66,57,60,57,52,56,59,62,62,61,65,66,67,68,63,62,66,64,66,69,67,70,67
66,70,70,71,73,68,69,71,62,60,69,64,64,70,63,62,66,67,68,66,62,65,67,65,67,68,71,74,77,74,71,75,74,77,75,71,76,72,69,73,68,65,71,71,69,69,68,67,65,65,69,68,67,69,73,66,68,76,72,68,73,70,63,66
70,72,73,74,74,68,66,71,64,65,73,74,75,75,74,77,76,74,75,73,72,70,72,72,70,72,70,68,71,71,73,75,73,79,80,73,78,74,70,76,72,75,78,78,72,66,73,71,71,79,74,71,73,71,71,70,64,68,74,70,64,59,67,72
67,68,69,70,68,63,64,69,70,64,67,72,70,70,67,67,67,66,63,60,63,66,67,66,64,66,67,64,61,65,63,65,69,65,65,61,64,65,59,58,58,62,63,62,63,64,63,64,57,59,61,58,59,55,49,51,59,56,57,61,62,65,60,58
60,59,51,57,59,50,57,60,59,65,64,57,62,60,57,58,55,56,60,61,59,57,56,63,53,53,60,55,62,56,57,62,54,52,55,50,56,59,55,59,54,55,66,62,59,62,63,64,60,60,64,59,60,62,60,59,63,63,59,67,64,59,66,61
56,59,57,54,56,56,58,62,63,58,58,65,59,54,62,59,56,60,59,57,59,58,59,63,62,64,70,66,60,60,62,59,59,55,57,67,63,65,67,65,67,62,60,61,64,66,60,59,62,62,64,64,63,61,63,62,62,66,58,57,59,57,59,58
60,65,66,65,68,65,62,60,59,61,58,59,63,57,56,61,58,58,57,55,62,62,59,65,58,57,60,53,61,64,55,57,53,54,55,51,57,55,54,57,58,56,61,63,57,58,60,54,52,59,58,53,59,63,59,57,63,61,55,59,54,50,59,51
49,56,56,53,50,57,53,47,54,52,50,52,46,49,51,46,51,52,51,46,47,49,46,48,41,44,52,46,48,54,51,51,51,49,48,43,44,49,47,47,48,48,52,48,47,50,55,50,42,50,42,39,49,42,41,42,47,51,46,51,48,46,49,46
51,46,41,47,47,45,45,45,47,50,47,44,44,40,40,43,40,42,45,43,42,41,43,47,42,44,43,39,41,47,40,33,43,38,39,47,46,43,42,43,40,46,47,42,41,45,49,45,51,55,55,54,51,54,49,45,46,45,50,47,43,49,51,50
51,53,51,46,46,51,53,51,48,49,51,49,49,48,47,57,51,49,53,48,55,56,52,55,51,42,47,52,52,54,54,52,54,53,49,58,59,52,53,54,53,51,53,57,52,56,58,55,56,53,51,54,55,59,56,53,62,58,55,60,58,54,56,55
51,51,60,60,53,59,61,56,54,60,58,58,65,61,61,67,67,63,66,67,60,60,62,61,56,59,59,55,56,54,58,62,56,56,59,55,59,57,60,63,58,61,58,60,65,63,63,65,60,56,59,59,52,52,53,52,53,55,49,50,58,51,48,52
55,54,52,50,50,56,48,51,56,52,55,55,57,55,48,53,50,44,48,49,44,39,42,47,53,54,56,57,58,53,50,54,46,46,43,42,49,43,44,49,50,52,51,51,50,52,49,52,53,49,52,47,44,39,42,48,41,44,45,43,43,44,45,44
39,40,48,44,40,40,39,38,38,42,32,34,37,30,36,36,31,29,31,33,34,36,40,35,31,34,32,34,33,33,31,28,29,32,31,27,28,32,30,26,32,28,31,32,29,29,25,32,34,27,31,33,20,23,35,29,26,31,30,30,28,26,26,31
33,28,29,28,26,30,31,29,26,25,30,30,26,26,27,32,31,26,30,35,32,33,28,30,32,27,29,32,32,31,32,28,23,30,31,26,28,29,29,31,35,36,32,37,40,32,30,32,31,25,25,32,29,24,28,28,25,31,28,20,32,37,25,34
38,28,29,29,27,32,35,27,28,33,34,33,34,38,35,30,33,34,34,31,29,30,31,36,32,35,36,34,36,35,37,35,33,34,34,32,33,34,32,34,34,33,34,29,33,35,28,27,31,29,30,35,32,31,32,35,31,31,34,31,31,29,29,30
32,29,31,38,31,33,31,27,32,29,30,25,23,30,35,34,31,35,30,26,30,28,28,30,29,34,35,32,39,38,34,33,28,27,33,35,31,28,24,20,21,25,28,30,30,29,29,31,27,26,25,19,23,31,29,25,33,37,32,33,27,25,29,22
24,24,23,29,24,26,29,29,33,28,24,23,24,23,19,22,27,24,24,29,31,34,33,29,34,27,19,24,25,21,23,26,23,25,27,31,32,24,28,30,25,28,27,26,31,28,27,26,27,30,28,31,30,31,32,26,25,27,23,24,24,22,23,25
25,22,27,23,20,28,29,30,30,28,30,36,40,34,32,32,28,33,31,25,31,35,33,31,28,30,33,34,36,34,38,42,40,32,33,35,33,36,37,33,36,39,36,33,36,41,43,41,40,40,42,40,38,38,37,41,36,37,40,40,43,43,41,42
40,40,46,49,45,36,41,41,41,40,36,43,42,41,43,44,49,45,42,49,49,44,49,50,46,45,48,53,53,56,50,47,50,46,49,53,46,46,48,47,47,45,48,50,50,49,50,47,43,51,50,50,54,50,46,46,46,45,44,46,48,48,46,48
46,46,45,40,46,54,50,46,48,48,46,51,48,42,46,43,40,45,50,44,42,42,43,47,43,43,44,47,48,43,44,50,50,46,45,51,53,48,50,53,48,46,45,46,46,40,45,49,45,51,53,47,51,53,51,54,52,50,54,55,47,45,45,43
48,48,46,46,46,51,50,44,48,48,40,42,45,44,49,46,42,49,49,49,47,41,45,44,40,43,46,44,44,47,46,42,43,42,39,40,41,41,41,41,43,43,39,37,38,38,32,35,39,41,42,32,35,37,33,32,32,33,29,35,31,28,30,25
28,30,28,27,27,31,30,29,27,30,34,31,32,30,27,27,31,26,30,32,21,26,32,32,30,27,29,32,32,30,31,37,38,32,33,31,33,35,34,35,31,32,38,34,36,36,29,34,33,29,27,28,37,34,28,24,25,30,30,29,34,35,34,35
35,36,37,36,32,33,34,32,34,37,33,37,40,34,35,34,35,41,41,36,35,41,44,42,43,41,37,41,37,35,40,38,36,41,39,35,42,44,43,41,44,42,36,43,43,40,43,42,44,40,31,37,41,35,43,44,39,39,35,34,30,31,42,35
34,40,33,34,37,35,38,35,31,37,33,27,31,35,35,34,35,36,36,36,34,35,34,30,30,31,34,37,34,31,30,31,35,33,30,30,29,29,27,34,33,31,37,35,34,35,37,35,34,43,41,38,34,32,42,39,29,28,38,38,30,33,30,30
34,26,27,31,30,29,30,27,25,30,27,27,29,25,28,29,29,23,21,25,22,29,28,21,27,30,28,32,29,24,24,27,30,26,24,27,25,28,29,21,24,28,26,25,31,33,28,31,30,27,27,27,25,20,27,26,25,34,27,20,20,22,20,16
18,20,21,24,25,19,24,27,19,21,21,21,24,21,20,16,17,21,22,23,19,18,19,20,17,20,23,18,23,21,22,28,25,18,22,27,28,32,34,31,28,29,28,22,27,34,27,24,29,38,39,40,41,34,37,39,34,32,31,32,28,35,37,36
42,41,41,37,36,35,29,29,31,36,38,38,37,37,37,37,37,36,39,40,39,40,39,40,39,37,39,39,42,40,38,40,38,37,40,44,41,42,41,38,38,35,39,43,41,41,40,39,44,43,43,46,47,48,45,45,42,43,47,42,46,46,43,47
48,47,42,40,44,44,39,44,40,35,43,45,43,41,45,45,45,49,47,45,46,45,45,39,37,46,43,46,53,45,39,43,45,43,46,48,48,45,42,48,47,47,43,38,42,40,43,40,38,37,36,43,45,50,45,41,46,43,43,48,48,45,46,42
41,46,41,37,42,46,42,38,42,41,36,38,44,37,36,39,35,38,40,42,38,33,32,31,38,40,37,39,34,37,36,31,38,37,36,36,32,30,32,35,33,34,34,32,36,37,36,33,36,38,31,38,37,30,40,34,31,40,40,37,32,36,34,32
35,28,33,34,30,33,34,36,35,37,33,30,34,34,34,33,33,35,33,32,33,35,33,35,35,30,33,37,33,31,35,34,33,38,37,38,37,31,36,41,36,34,34,33,31,33,37,33,35,36,35,37,38,37,40,40,38,35,32,35,38,39,35,39
42,39,43,45,44,41,40,47,48,49,47,46,43,43,50,45,42,43,43,45,41,44,45,40,38,38,40,40,49,50,45,48,45,42,46,46,37,41,43,40,47,50,49,43,42,44,45,48,47,44,48,53,50,48,51,46,48,53,52,53,48,45,41,40
44,43,41,42,47,47,42,45,49,46,44,48,53,51,41,46,49,45,48,44,41,46,48,44,43,47,50,48,46,46,41,40,46,42,42,46,40,41,45,45,45,46,42,42,49,48,48,49,50,48,44,50,54,48,48,53,54,52,48,46,40,39,45,44
48,49,52,56,55,53,45,51,54,45,47,49,42,41,49,51,45,46,48,46,45,46,43,44,44,43,42,42,42,41,42,44,41,38,40,44,50,48,43,43,38,40,42,38,39,43,41,38,36,38,38,37,37,41,37,39,44,40,46,43,39,35,34,38
38,33,34,37,38,35,37,38,29,33,37,35,37,32,30,36,37,33,33,33,32,33,33,32,32,30,30,29,34,40,33,35,40,38,40,35,36,32,28,34,33,31,35,33,31,38,37,34,34,35,35,31,34,34,36,40,30,32,40,38,35,38,36,41
41,34,34,31,30,33,38,34,35,37,34,38,38,40,43,40,42,42,37,41,42,36,34,36,38,33,35,39,41,44,38,43,44,40,40,47,50,42,45,43,40,46,45,45,44,38,38,40,46,43,39,47,45,40,41,39,41,42,40,44,45,48,47,46
52,48,49,49,42,42,47,47,49,50,50,49,48,51,48,46,46,45,45,45,50,45,47,51,42,47,48,47,50,51,54,51,51,50,47,47,46,52,53,44,44,46,48,50,46,50,50,49,55,49,43,45,50,55,54,51,51,56,53,52,55,49,50,58
58,55,61,60,58,58,55,53,51,57,58,53,59,64,65,61,58,58,61,61,55,53,57,56,55,59,60,60,60,61,61,58,57,61,64,63,61,58,57,56,52,53,58,57,55,52,54,54,56,57,57,59,60,59,54,54,52,55,56,58,56,52,51,53
51,49,52,53,55,48,45,50,52,50,48,50,52,59,55,49,54,51,46,54,57,49,48,57,53,48,53,55,55,54,54,52,55,52,51,53,49,50,46,44,44,43,46,49,47,45,51,47,44,51,46,48,52,48,51,45,51,57,51,51,52,52,51,52
50,50,54,55,52,50,51,48,52,53,49,52,55,56,56,53,52,52,57,57,54,53,48,50,48,50,54,52,54,55,53,54,54,53,54,54,50,55,56,51,54,57,56,58,58,57,58,59,53,51,55,52,53,51,47,47,49,51,53,49,48,46,46,55
54,48,50,52,54,49,51,56,54,58,54,51,55,55,52,54,58,53,52,54,52,55,56,55,56,56,61,59,59,60,55,57,63,57,52,60,57,59,66,60,61,68,69,62,59,60,63,63,61,62,57,58,58,52,56,63,60,58,61,63,65,64,61,63
60,59,62,68,65,65,68,62,61,65,68,64,62,63,64,62,58,64,66,64,64,68,70,65,67,65,64,69,63,59,62,63,60,62,60,61,64,62,58,56,58,59,60,57,61,67,61,62,64,64,61,55,61,61,54,54,53,50,46,51,54,52,52,54
56,52,48,53,54,49,49,45,48,50,46,51,55,47,50,51,48,51,55,54,43,44,49,46,46,42,42,44,45,47,44,48,49,45,44,43,43,44,48,49,44,47,49,45,46,48,49,47,48,53,52,50,54,49,46,52,45,47,50,45,45,42,44,47
45,45,46,51,52,49,50,48,46,50,54,45,45,52,51,51,50,48,51,48,44,46,46,44,49,52,45,45,52,47,48,52,48,50,51,46,47,50,50,49,44,46,44,46,49,44,47,48,46,47,49,44,47,53,47,41,44,48,45,45,47,44,41,46
50,47,49,50,44,50,50,40,43,41,41,46,45,40,44,48,40,45,49,42,42,45,45,45,45,43,50,49,44,52,47,47,48,42,40,48,49,45,51,45,47,56,48,41,45,43,41,42,41,46,53,49,49,56,50,49,56,55,55,52,47,50,47,49
54,55,55,46,48,58,51,46,50,52,52,52,54,51,56,59,51,54,55,54,55,58,60,51,51,62,59,53,59,54,52,57,56,52,56,54,54,59,51,50,54,54,54,56,53,60,65,62,65,62,63,63,58,60,57,58,58,50,58,55,53,56,48,43
49,52,46,49,51,48,47,54,55,51,51,49,50,51,50,51,51,46,51,54,48,49,51,49,52,46,40,46,48,50,46,44,49,45,43,44,48,46,45,51,43,44,49,45,46,49,44,38,46,51,46,44,42,37,42,40,39,43,41,39,38,41,42,40
40,35,40,39,32,41,41,33,33,37,38,40,42,40,31,33,36,33,45,43,37,43,42,36,42,41,37,38,38,38,36,41,32,26,37,37,36,37,41,36,24,33,38,35,33,34,35,36,33,32,42,39,38,41,31,37,39,36,40,39,38,38,44,40
36,40,33,27,30,32,36,37,35,36,38,32,33,38,39,31,31,35,34,34,30,33,35,35,33,33,32,31,37,36,31,35,38,38,34,33,35,39,38,37,36,34,37,35,35,37,41,42,41,44,37,39,45,43,37,37,42,39,38,37,38,41,45,44
38,45,48,43,42,37,37,37,36,35,37,42,41,42,44,40,43,43,42,48,45,42,44,45,42,40,44,43,37,36,41,44,49,46,41,41,35,37,39,41,46,39,40,47,48,44,45,50,44,43,42,39,45,45,44,44,45,41,38,41,44,42,41,40
30,34,42,39,35,37,45,38,31,35,33,35,32,33,40,38,33,30,33,37,36,36,38,39,35,35,39,36,35,37,39,36,34,41,42,36,39,42,36,36,41,40,42,44,30,31,40,34,37,39,39,38,35,41,33,32,37,30,35,33,31,39,40,33
33,33,36,40,32,30,31,26,29,30,26,28,31,27,28,34,29,31,31,29,35,30,30,33,31,35,32,29,34,35,33,35,33,36,35,33,37,28,29,40,40,37,35,34,30,26,31,31,31,34,37,28,29,36,32,32,39,37,31,36,37,36,37,30
31,34,32,35,33,34,33,31,34,31,32,34,33,34,33,31,33,37,35,36,31,27,34,33,30,36,35,32,34,37,30,27,38,37,39,33,27,33,31,37,42,35,36,41,37,33,34,39,35,36,42,41,43,42,36,41,42,34,40,42,36,37,36,41
41,40,43,40,48,50,44,44,40,42,43,41,46,42,38,40,41,41,39,44,41,40,44,42,37,37,43,39,35,35,38,37,40,45,44,47,44,44,46,43,50,49,45,44,39,42,40,36,38,41,36,39,43,40,41,45,39,33,37,41,41,40,41,38
39,36,34,34,32,36,39,40,41,41,43,39,33,36,37,36,40,39,41,37,37,41,39,37,34,36,35,38,37,32,39,40,40,44,43,43,36,38,39,36,38,38,38,34,36,38,35,40,35,33,38,33,34,39,38,33,34,34,31,37,40,34,30,31
32,38,38,36,29,22,30,32,24,30,30,25,30,28,29,34,29,32,36,32,30,27,30,30,28,32,30,28,33,32,37,36,28,30,29,32,32,36,33,29,32,30,37,34,33,35,29,36,36,32,35,33,32,32,29,34,38,33,32,31,35,29,29,34
25,28,29,25,24,25,30,25,26,33,29,30,33,30,32,32,27,29,28,27,32,32,33,32,28,27,28,29,31,32,33,30,28,31,27,27,36,36,32,32,30,28,28,33,32,32,37,34,36,35,35,41,39,34,40,41,36,40,34,30,34,36,37,36
33,36,40,36,37,36,35,38,39,39,37,37,36,36,34,35,38,39,34,34,39,36,35,39,36,39,44,40,39,41,42,40,42,41,36,38,42,42,46,47,44,44,43,45,44,43,49,49,44,47,48,46,49,51,52,47,48,50,44,48,47,43,45,43
46,45,44,43,46,51,44,41,47,49,44,45,48,44,39,43,44,41,47,43,35,42,45,43,40,41,42,41,40,38,37,41,40,37,44,41,38,41,41,40,39,43,41,37,40,40,40,39,37,42,42,38,39,41,39,38,40,33,36,40,36,39,34,34
35,35,41,33,29,37,37,36,39,41,41,40,40,41,42,44,42,38,42,45,40,36,33,37,36,37,42,42,34,30,33,32,30,31,31,35,36,36,41,36,33,32,35,37,35,36,35,35,33,29,27,30,30,30,28,21,27,27,24,25,23,26,29,25
20,26,27,27,34,33,28,26,29,30,25,27,27,23,28,25,19,24,24,24,23,26,23,17,22,22,27,28,22,22,22,23,22,22,29,25,21,24,25,30,29,25,25,27,30,28,22,20,18,19,25,24,22,31,33,33,36,34,32,35,35,32,37,35
38,38,35,41,40,43,42,41,48,39,41,46,44,40,37,45,48,45,45,41,45,50,40,37,47,46,37,38,39,38,42,39,37,44,44,46,41,40,40,38,44,43,42,48,44,43,49,45,46,43,38,38,38,45,45,39,41,45,41,41,46,44,44,46
44,48,47,44,40,36,40,41,42,46,45,42,42,44,41,45,49,47,48,44,42,39,39,45,50,47,40,39,42,43,41,42,41,44,44,48,45,36,38,38,35,34,33,38,44,43,41,41,42,43,39,45,44,39,39,37,36,38,38,37,32,33,40,37
40,39,38,41,38,37,40,38,35,35,38,36,36,40,40,43,39,38,39,42,44,42,44,46,45,42,40,43,37,35,43,36,33,37,35,34,39,40,34,36,34,33,36,35,35,31,31,37,34,37,40,33,37,41,33,31,36,32,30,37,38,32,30,35
33,31,35,31,33,33,29,31,33,32,28,32,33,25,26,34,30,25,29,32,26,24,24,23,19,23,27,21,24,28,28,29,24,26,27,24,29,25,25,29,25,23,27,30,29,32,28,25,28,27,24,26,30,35,32,23,23,26,28,34,33,29,32,36
36,33,33,31,32,36,33,34,38,41,39,34,33,37,39,35,33,28,29,36,32,28,33,37,34,35,41,35,29,36,32,30,33,29,33,34,29,35,42,36,35,42,38,36,38,40,39,36,40,41,40,39,40,42,40,40,38,39,42,38,41,36,31,37
40,39,41,41,38,40,38,38,39,34,35,37,35,35,33,37,40,36,39,41,38,31,37,40,40,37,34,38,37,36,33,38,42,40,37,37,39,37,37,41,43,41,43,39,37,39,39,39,35,35,36,39,38,36,40,33,34,39,37,41,40,34,38,39
35,36,38,39,36,31,38,38,34,39,34,29,34,35,33,40,39,38,36,31,37,33,30,36,29,29,36,31,35,34,32,35,33,34,32,34,44,35,27,30,27,27,31,30,32,32,29,33,34,33,33,29,32,36,33,31,29,27,31,31,28,27,29,30
24,30,30,23,31,33,27,28,30,24,24,30,26,21,25,30,27,27,32,26,25,28,24,27,28,26,26,29,28,25,29,28,30,34,31,29,31,36,29,28,37,31,27,30,31,28,31,35,26,25,30,22,23,27,24,26,26,24,25,31,32,30,33,33
27,29,30,31,35,27,27,30,30,27,23,31,28,27,31,25,30,29,26,31,26,27,31,32,31,29,42,40,29,33,39,34,31,39,35,33,39,34,34,34,40,44,33,36,40,35,34,32,29,33,33,31,42,39,33,40,40,42,43,36,39,42,36,40
39,34,43,45,39,38,36,37,39,38,40,37,36,37,34,37,40,37,40,40,36,40,43,37,37,39,37,34,34,37,38,41,44,40,38,42,40,40,43,38,39,37,34,33,32,32,30,29,35,36,30,35,34,34,41,38,36,39,38,37,31,29,32,31
32,32,36,37,32,39,38,33,37,36,34,38,35,28,31,32,33,39,42,40,38,34,32,32,30,31,33,37,37,34,32,33,36,40,42,39,43,40,32,38,38,38,39,34,36,41,40,43,44,42,42,45,42,41,45,39,39,43,44,42,41,38,34,39
38,35,38,38,36,39,38,31,36,38,33,37,39,35,31,33,36,34,36,34,32,37,35,36,35,37,43,38,38,39,42,42,39,41,44,45,36,36,42,35,36,41,34,36,43,38,40,42,41,34,35,39,35,34,34,32,35,36,31,33,33,32,32,28
31,37,32,35,38,29,35,36,36,35,31,38,30,26,35,29,28,39,39,36,38,33,32,36,35,36,37,38,41,39,42,44,42,39,37,39,39,38,36,31,36,38,35,35,38,32,33,41,36,34,32,30,33,35,35,37,36,38,37,32,36,37,34,34
31,37,40,41,40,33,38,34,29,37,35,33,37,36,39,37,32,37,34,31,32,34,30,35,38,25,29,35,32,34,32,36,34,42,44,35,37,33,37,42,35,32,28,33,31,25,33,31,33,35,30,32,34,34,28,28,35,33,32,36,33,32,33,31
37,40,39,38,38,34,38,37,30,29,31,38,41,39,39,40,37,34,38,40,36,36,34,32,36,34,35,37,34,38,37,36,41,39,42,44,36,35,40,35,30,37,37,35,44,40,43,45,33,42,44,39,38,35,35,32,34,34,35,39,34,36,39,34
38,41,36,35,38,40,40,42,40,39,37,33,31,31,31,34,33,30,28,32,32,29,31,29,24,28,31,26,30,32,32,28,29,31,29,30,26,25,24,28,33,32,34,32,24,25,32,29,25,26,29,31,29,30,27,25,32,30,23,32,33,30,30,27
32,30,29,32,28,29,29,26,31,32,29,27,29,31,23,24,27,23,24,25,27,28,24,24,26,27,29,27,21,25,24,25,27,17,22,17,14,20,20,26,23,24,31,24,23,24,20,14,16,29,24,28,36,30,25,22,25,24,23,29,24,22,28,25
21,17,21,24,23,25,26,32,30,25,26,26,25,21,20,22,23,25,27,21,22,29,28,28,21,25,32,30,28,31,28,25,35,29,20,31,33,27,27,25,29,32,26,24,30,33,30,29,29,26,24,29,33,28,29,31,32,35,30,28,30,31,31,29
34,35,33,40,34,35,39,36,37,38,40,39,34,32,37,41,39,33,30,37,37,30,39,39,32,38,39,41,37,31,37,36,36,38,38,41,40,34,35,37,32,37,41,34,38,36,33,38,34,34,35,33,35,36,35,33,30,29,31,34,33,32,38,36
33,35,38,34,29,32,31,29,32,31,33,33,32,34,31,30,31,27,24,22,22,27,31,27,29,30,28,34,29,24,31,28,25,25,24,22,22,22,23,28,22,28,31,23,31,31,26,30,30,31,30,25,22,22,21,24,24,26,32,30,29,33,24,24
25,20,25,18,17,20,21,25,21,19,24,25,24,23,25,26,26,25,25,26,23,19,19,21,23,22,16,22,26,23,20,19,22,25,21,21,21,20,20,18,22,20,23,26,22,26,24,21,25,26,27,28,23,23,26,22,25,26,22,19,23,24,20,24
22,25,23,18,25,20,17,17,20,21,22,24,23,25,23,24,26,20,20,29,26,19,25,27,23,22,22,25,22,22,27,24,25,31,28,27,30,26,27,27,27,31,28,28,35,32,29,33,34,36,33,34,35,33,40,33,31,32,27,34,35,35,40,38
37,38,38,38,39,40,40,37,33,34,32,33,30,30,35,28,32,35,33,41,33,27,38,38,35,40,40,34,31,33,29,32,31,25,28,30,29,25,28,28,24,34,38,31,34,34,30,35,33,31,39,34,34,35,31,31,32,35,36,30,30,35,31,32
31,25,28,29,29,33,35,34,33,35,34,29,26,28,22,24,34,26,25,32,30,29,32,34,33,30,32,33,34,37,33,30,31,32,27,26,29,30,29,22,26,26,22,31,34,30,25,25,28,28,28,27,31,29,27,25,23,32,31,28,33,30,29,34
31,29,26,25,27,22,22,23,28,29,27,29,29,25,29,31,26,25,29,30,31,28,27,30,28,28,28,28,28,22,23,25,25,25,25,30,28,25,31,32,26,25,27,28,28,25,28,31,34,32,31,35,28,28,32,30,30,31,29,30,37,38,38,40
37,35,30,35,38,35,42,37,34,40,38,31,29,29,32,38,34,30,32,34,33,36,35,35,40,39,42,39,32,42,43,33,39,43,38,40,44,38,36,43,40,40,43,43,42,41,40,36,39,42,40,44,43,43,44,37,41,45,41,43,46,42,37,40
39,35,44,45,41,46,43,35,40,43,37,40,43,42,43,44,46,44,41,39,39,43,42,43,39,38,43,41,36,39,40,37,44,44,37,39,41,37,39,40,39,42,44,44,45,50,50,46,46,45,48,45,46,42,35,41,43,38,39,43,42,46,50,43
41,44,43,46,49,45,45,47,42,48,48,45,44,38,45,40,34,40,41,42,44,45,43,48,46,42,41,40,39,39,42,40,40,41,37,38,40,35,38,40,37,35,40,38,33,34,33,40,45,40,39,42,38,37,40,33,34,36,30,35,36,34,35,33
37,36,34,30,27,34,36,33,28,28,29,32,37,33,29,32,35,37,29,30,35,31,32,33,33,32,25,30,33,29,31,29,31,33,32,26,31,34,30,35,30,37,41,34,39,34,29,32,35,31,30,31,26,32,31,28,32,34,34,29,32,39,33,34
36,30,31,36,30,27,35,34,33,29,26,30,30,36,31,25,33,30,27,34,29,30,32,32,34,26,26,33,27,28,30,27,32,36,32,31,32,29,27,33,33,31,31,32,33,31,27,29,32,32,28,32,35,30,34,35,35,35,30,28,31,32,32,35
39,34,31,31,31,35,33,31,36,37,35,39,31,32,40,26,27,35,31,32,37,35,36,42,35,35,39,35,37,35,29,30,34,31,31,33,26,36,38,29,31,31,28,30,34,29,27,38,39,29,31,36,35,36,33,34,34,33,37,36,32,31,27,29
34,29,28,34,34,33,33,34,29,28,35,29,29,32,27,28,34,37,31,31,36,30,28,31,31,29,30,35,32,29,29,28,26,28,30,27,24,24,26,26,23,25,28,25,23,26,27,29,27,28,25,25,31,25,28,34,30,30,32,33,36,37,34,34
34,36,36,34,33,32,32,33,37,37,36,32,29,32,35,32,29,31,31,30,33,35,39,37,35,43,42,38,41,34,29,35,30,31,39,40,36,36,38,43,41,35,37,38,40,38,35,37,35,41,41,34,43,44,38,40,41,43,43,42,41,35,34,41
39,32,39,39,36,39,40,42,43,43,42,41,41,37,38,38,35,32,32,35,39,41,38,39,40,33,34,40,35,36,37,38,44,40,39,41,38,38,44,46,37,35,40,42,38,41,46,40,43,43,38,36,41,46,41,47,51,43,52,54,47,49,49,45
47,51,46,50,56,51,49,45,45,48,51,56,50,49,47,44,51,49,46,52,51,50,53,50,49,49,52,48,48,52,46,52,53,45,43,49,56,50,49,49,42,45,53,54,50,55,56,52,59,58,48,54,59,52,56,61,57,54,55,52,55,57,54,49
54,53,50,53,52,54,55,57,53,52,55,52,52,58,55,53,59,54,54,55,53,55,53,47,56,56,51,53,47,52,50,44,58,61,54,57,54,51,54,58,55,54,52,51,54,52,58,57,51,55,49,50,56,46,48,54,52,52,54,56,50,46,50,48
46,55,53,55,54,47,52,50,46,51,50,50,49,46,49,48,52,50,51,53,45,49,54,47,47,54,50,46,49,50,49,50,47,42,45,46,42,43,45,41,43,47,46,48,52,49,42,50,49,42,50,50,41,44,45,43,48,44,38,44,47,43,45,47
47,42,43,45,40,46,48,42,44,51,47,42,43,42,50,48,42,46,41,43,43,42,45,46,47,49,50,40,43,48,45,48,42,43,52,48,49,47,42,45,39,39,42,46,48,42,44,41,36,40,35,39,45,40,41,40,35,40,50,49,46,48,51,48
49,52,51,48,46,47,42,49,51,39,40,46,51,52,45,44,46,44,44,40,43,41,45,48,39,45,47,46,53,48,48,55,51,49,46,45,53,53,45,48,51,43,40,48,49,48,49,48,48,46,46,51,44,39,46,53,51,45,47,47,50,52,46,52
56,53,53,49,49,50,53,54,51,47,49,52,53,52,47,50,48,47,49,48,53,51,48,49,46,50,53,48,47,47,49,51,48,44,48,53,47,50,52,51,50,46,49,49,48,48,48,46,45,43,42,52,50,44,46,46,44,44,45,41,46,49,47,46
47,49,48,49,52,50,44,47,49,43,42,45,46,45,46,49,48,49,45,45,47,42,42,43,44,42,46,49,45,46,51,48,45,47,46,40,42,50,48,48,47,44,46,43,42,47,48,47,44,45,50,44,43,44,44,46,43,45,44,42,46,43,41,46
49,46,40,44,50,48,43,41,45,47,46,44,49,50,45,44,44,46,46,46,47,45,39,43,46,44,46,39,38,44,41,40,45,48,44,44,40,37,40,41,42,39,36,40,46,44,39,41,42,42,42,42,40,35,39,45,44,41,40,39,38,40,38,34
34,37,40,41,37,33,34,39,36,36,42,39,38,39,34,37,43,41,41,39,41,40,35,36,38,39,37,35,35,33,35,38,38,37,38,42,44,42,39,40,41,41,35,35,42,36,35,44,42,38,42,40,36,46,48,37,40,43,37,36,45,43,36,40
42,38,40,44,37,40,45,43,42,44,41,38,43,39,40,42,34,41,45,43,42,36,41,45,37,37,41,38,40,36,36,40,35,32,39,41,41,37,34,38,35,31,32,35,34,32,36,38,36,40,42,39,42,42,39,37,33,34,35,34,35,37,41,38
